Year,Race,Driver,Team,LapNumber,LapTime_seconds,Position,TireCompound,TireAge
2024,1,VER,Red Bull Racing,1.0,97.284,1.0,SOFT,4.0
2024,1,VER,Red Bull Racing,2.0,96.296,1.0,SOFT,5.0
2024,1,VER,Red Bull Racing,3.0,96.753,1.0,SOFT,6.0
2024,1,VER,Red Bull Racing,4.0,96.647,1.0,SOFT,7.0
2024,1,VER,Red Bull Racing,5.0,97.173,1.0,SOFT,8.0
2024,1,VER,Red Bull Racing,6.0,97.092,1.0,SOFT,9.0
2024,1,VER,Red Bull Racing,7.0,97.038,1.0,SOFT,10.0
2024,1,VER,Red Bull Racing,8.0,97.024,1.0,SOFT,11.0
2024,1,VER,Red Bull Racing,9.0,97.229,1.0,SOFT,12.0
2024,1,VER,Red Bull Racing,10.0,96.96,1.0,SOFT,13.0
2024,1,VER,Red Bull Racing,11.0,97.085,1.0,SOFT,14.0
2024,1,VER,Red Bull Racing,12.0,97.045,1.0,SOFT,15.0
2024,1,VER,Red Bull Racing,13.0,97.03,1.0,SOFT,16.0
2024,1,VER,Red Bull Racing,14.0,97.028,1.0,SOFT,17.0
2024,1,VER,Red Bull Racing,15.0,97.011,1.0,SOFT,18.0
2024,1,VER,Red Bull Racing,16.0,97.168,1.0,SOFT,19.0
2024,1,VER,Red Bull Racing,17.0,99.896,1.0,SOFT,20.0
2024,1,VER,Red Bull Racing,18.0,117.854,1.0,HARD,1.0
2024,1,VER,Red Bull Racing,19.0,95.283,1.0,HARD,2.0
2024,1,VER,Red Bull Racing,20.0,95.16,1.0,HARD,3.0
2024,1,VER,Red Bull Racing,21.0,95.316,1.0,HARD,4.0
2024,1,VER,Red Bull Racing,22.0,95.204,1.0,HARD,5.0
2024,1,VER,Red Bull Racing,23.0,95.216,1.0,HARD,6.0
2024,1,VER,Red Bull Racing,24.0,95.289,1.0,HARD,7.0
2024,1,VER,Red Bull Racing,25.0,95.342,1.0,HARD,8.0
2024,1,VER,Red Bull Racing,26.0,95.223,1.0,HARD,9.0
2024,1,VER,Red Bull Racing,27.0,95.581,1.0,HARD,10.0
2024,1,VER,Red Bull Racing,28.0,95.477,1.0,HARD,11.0
2024,1,VER,Red Bull Racing,29.0,95.793,1.0,HARD,12.0
2024,1,VER,Red Bull Racing,30.0,95.771,1.0,HARD,13.0
2024,1,VER,Red Bull Racing,31.0,95.679,1.0,HARD,14.0
2024,1,VER,Red Bull Racing,32.0,95.886,1.0,HARD,15.0
2024,1,VER,Red Bull Racing,33.0,95.863,1.0,HARD,16.0
2024,1,VER,Red Bull Racing,34.0,96.133,1.0,HARD,17.0
2024,1,VER,Red Bull Racing,35.0,96.018,1.0,HARD,18.0
2024,1,VER,Red Bull Racing,36.0,96.205,1.0,HARD,19.0
2024,1,VER,Red Bull Racing,37.0,99.234,1.0,HARD,20.0
2024,1,VER,Red Bull Racing,38.0,116.445,1.0,SOFT,1.0
2024,1,VER,Red Bull Racing,39.0,92.608,1.0,SOFT,2.0
2024,1,VER,Red Bull Racing,40.0,96.589,1.0,SOFT,3.0
2024,1,VER,Red Bull Racing,41.0,95.29,1.0,SOFT,4.0
2024,1,VER,Red Bull Racing,42.0,94.667,1.0,SOFT,5.0
2024,1,VER,Red Bull Racing,43.0,94.151,1.0,SOFT,6.0
2024,1,VER,Red Bull Racing,44.0,94.531,1.0,SOFT,7.0
2024,1,VER,Red Bull Racing,45.0,94.249,1.0,SOFT,8.0
2024,1,VER,Red Bull Racing,46.0,94.193,1.0,SOFT,9.0
2024,1,VER,Red Bull Racing,47.0,94.239,1.0,SOFT,10.0
2024,1,VER,Red Bull Racing,48.0,94.35,1.0,SOFT,11.0
2024,1,VER,Red Bull Racing,49.0,94.403,1.0,SOFT,12.0
2024,1,VER,Red Bull Racing,50.0,94.783,1.0,SOFT,13.0
2024,1,VER,Red Bull Racing,51.0,94.34,1.0,SOFT,14.0
2024,1,VER,Red Bull Racing,52.0,94.906,1.0,SOFT,15.0
2024,1,VER,Red Bull Racing,53.0,95.6,1.0,SOFT,16.0
2024,1,VER,Red Bull Racing,54.0,95.334,1.0,SOFT,17.0
2024,1,VER,Red Bull Racing,55.0,95.184,1.0,SOFT,18.0
2024,1,VER,Red Bull Racing,56.0,94.671,1.0,SOFT,19.0
2024,1,VER,Red Bull Racing,57.0,94.923,1.0,SOFT,20.0
2024,1,PER,Red Bull Racing,1.0,100.053,4.0,SOFT,4.0
2024,1,PER,Red Bull Racing,2.0,96.541,4.0,SOFT,5.0
2024,1,PER,Red Bull Racing,3.0,97.297,4.0,SOFT,6.0
2024,1,PER,Red Bull Racing,4.0,97.722,4.0,SOFT,7.0
2024,1,PER,Red Bull Racing,5.0,98.044,4.0,SOFT,8.0
2024,1,PER,Red Bull Racing,6.0,97.823,4.0,SOFT,9.0
2024,1,PER,Red Bull Racing,7.0,97.821,3.0,SOFT,10.0
2024,1,PER,Red Bull Racing,8.0,97.838,3.0,SOFT,11.0
2024,1,PER,Red Bull Racing,9.0,97.596,3.0,SOFT,12.0
2024,1,PER,Red Bull Racing,10.0,97.63,3.0,SOFT,13.0
2024,1,PER,Red Bull Racing,11.0,97.836,2.0,SOFT,14.0
2024,1,PER,Red Bull Racing,12.0,100.277,3.0,SOFT,15.0
2024,1,PER,Red Bull Racing,13.0,117.624,8.0,HARD,1.0
2024,1,PER,Red Bull Racing,14.0,95.606,6.0,HARD,2.0
2024,1,PER,Red Bull Racing,15.0,96.815,3.0,HARD,3.0
2024,1,PER,Red Bull Racing,16.0,95.783,2.0,HARD,4.0
2024,1,PER,Red Bull Racing,17.0,96.454,2.0,HARD,5.0
2024,1,PER,Red Bull Racing,18.0,96.311,2.0,HARD,6.0
2024,1,PER,Red Bull Racing,19.0,96.038,2.0,HARD,7.0
2024,1,PER,Red Bull Racing,20.0,96.278,2.0,HARD,8.0
2024,1,PER,Red Bull Racing,21.0,96.165,2.0,HARD,9.0
2024,1,PER,Red Bull Racing,22.0,96.037,2.0,HARD,10.0
2024,1,PER,Red Bull Racing,23.0,96.249,2.0,HARD,11.0
2024,1,PER,Red Bull Racing,24.0,96.211,2.0,HARD,12.0
2024,1,PER,Red Bull Racing,25.0,96.344,2.0,HARD,13.0
2024,1,PER,Red Bull Racing,26.0,96.347,2.0,HARD,14.0
2024,1,PER,Red Bull Racing,27.0,96.233,2.0,HARD,15.0
2024,1,PER,Red Bull Racing,28.0,96.226,2.0,HARD,16.0
2024,1,PER,Red Bull Racing,29.0,96.437,2.0,HARD,17.0
2024,1,PER,Red Bull Racing,30.0,96.313,2.0,HARD,18.0
2024,1,PER,Red Bull Racing,31.0,96.339,2.0,HARD,19.0
2024,1,PER,Red Bull Racing,32.0,96.276,2.0,HARD,20.0
2024,1,PER,Red Bull Racing,33.0,96.564,2.0,HARD,21.0
2024,1,PER,Red Bull Racing,34.0,96.378,2.0,HARD,22.0
2024,1,PER,Red Bull Racing,35.0,96.776,2.0,HARD,23.0
2024,1,PER,Red Bull Racing,36.0,99.365,2.0,HARD,24.0
2024,1,PER,Red Bull Racing,37.0,115.808,2.0,SOFT,1.0
2024,1,PER,Red Bull Racing,38.0,94.804,2.0,SOFT,2.0
2024,1,PER,Red Bull Racing,39.0,94.607,2.0,SOFT,3.0
2024,1,PER,Red Bull Racing,40.0,94.364,2.0,SOFT,4.0
2024,1,PER,Red Bull Racing,41.0,94.4,2.0,SOFT,5.0
2024,1,PER,Red Bull Racing,42.0,94.525,2.0,SOFT,6.0
2024,1,PER,Red Bull Racing,43.0,94.797,2.0,SOFT,7.0
2024,1,PER,Red Bull Racing,44.0,94.799,2.0,SOFT,8.0
2024,1,PER,Red Bull Racing,45.0,94.592,2.0,SOFT,9.0
2024,1,PER,Red Bull Racing,46.0,94.844,2.0,SOFT,10.0
2024,1,PER,Red Bull Racing,47.0,94.73,2.0,SOFT,11.0
2024,1,PER,Red Bull Racing,48.0,94.885,2.0,SOFT,12.0
2024,1,PER,Red Bull Racing,49.0,94.966,2.0,SOFT,13.0
2024,1,PER,Red Bull Racing,50.0,95.082,2.0,SOFT,14.0
2024,1,PER,Red Bull Racing,51.0,94.94,2.0,SOFT,15.0
2024,1,PER,Red Bull Racing,52.0,95.183,2.0,SOFT,16.0
2024,1,PER,Red Bull Racing,53.0,95.842,2.0,SOFT,17.0
2024,1,PER,Red Bull Racing,54.0,95.459,2.0,SOFT,18.0
2024,1,PER,Red Bull Racing,55.0,95.611,2.0,SOFT,19.0
2024,1,PER,Red Bull Racing,56.0,95.568,2.0,SOFT,20.0
2024,1,PER,Red Bull Racing,57.0,95.746,2.0,SOFT,21.0
2024,1,SAI,Ferrari,1.0,100.62,5.0,SOFT,4.0
2024,1,SAI,Ferrari,2.0,97.236,5.0,SOFT,5.0
2024,1,SAI,Ferrari,3.0,97.08,5.0,SOFT,6.0
2024,1,SAI,Ferrari,4.0,97.264,5.0,SOFT,7.0
2024,1,SAI,Ferrari,5.0,98.032,5.0,SOFT,8.0
2024,1,SAI,Ferrari,6.0,97.741,5.0,SOFT,9.0
2024,1,SAI,Ferrari,7.0,98.26,5.0,SOFT,10.0
2024,1,SAI,Ferrari,8.0,98.183,5.0,SOFT,11.0
2024,1,SAI,Ferrari,9.0,98.03,5.0,SOFT,12.0
2024,1,SAI,Ferrari,10.0,97.608,5.0,SOFT,13.0
2024,1,SAI,Ferrari,11.0,97.656,3.0,SOFT,14.0
2024,1,SAI,Ferrari,12.0,97.65,2.0,SOFT,15.0
2024,1,SAI,Ferrari,13.0,97.243,2.0,SOFT,16.0
2024,1,SAI,Ferrari,14.0,99.753,2.0,SOFT,17.0
2024,1,SAI,Ferrari,15.0,117.225,7.0,HARD,1.0
2024,1,SAI,Ferrari,16.0,96.376,5.0,HARD,2.0
2024,1,SAI,Ferrari,17.0,95.507,4.0,HARD,3.0
2024,1,SAI,Ferrari,18.0,96.088,3.0,HARD,4.0
2024,1,SAI,Ferrari,19.0,96.236,3.0,HARD,5.0
2024,1,SAI,Ferrari,20.0,96.034,3.0,HARD,6.0
2024,1,SAI,Ferrari,21.0,96.104,3.0,HARD,7.0
2024,1,SAI,Ferrari,22.0,96.008,3.0,HARD,8.0
2024,1,SAI,Ferrari,23.0,96.149,3.0,HARD,9.0
2024,1,SAI,Ferrari,24.0,96.2,3.0,HARD,10.0
2024,1,SAI,Ferrari,25.0,96.22,3.0,HARD,11.0
2024,1,SAI,Ferrari,26.0,96.221,3.0,HARD,12.0
2024,1,SAI,Ferrari,27.0,96.272,3.0,HARD,13.0
2024,1,SAI,Ferrari,28.0,96.534,3.0,HARD,14.0
2024,1,SAI,Ferrari,29.0,96.6,3.0,HARD,15.0
2024,1,SAI,Ferrari,30.0,96.337,3.0,HARD,16.0
2024,1,SAI,Ferrari,31.0,96.537,3.0,HARD,17.0
2024,1,SAI,Ferrari,32.0,96.762,3.0,HARD,18.0
2024,1,SAI,Ferrari,33.0,96.556,3.0,HARD,19.0
2024,1,SAI,Ferrari,34.0,96.551,3.0,HARD,20.0
2024,1,SAI,Ferrari,35.0,99.274,3.0,HARD,21.0
2024,1,SAI,Ferrari,36.0,115.62,3.0,HARD,1.0
2024,1,SAI,Ferrari,37.0,95.302,3.0,HARD,2.0
2024,1,SAI,Ferrari,38.0,95.1,3.0,HARD,3.0
2024,1,SAI,Ferrari,39.0,94.709,3.0,HARD,4.0
2024,1,SAI,Ferrari,40.0,94.739,3.0,HARD,5.0
2024,1,SAI,Ferrari,41.0,95.041,3.0,HARD,6.0
2024,1,SAI,Ferrari,42.0,94.861,3.0,HARD,7.0
2024,1,SAI,Ferrari,43.0,94.795,3.0,HARD,8.0
2024,1,SAI,Ferrari,44.0,94.507,3.0,HARD,9.0
2024,1,SAI,Ferrari,45.0,94.79,3.0,HARD,10.0
2024,1,SAI,Ferrari,46.0,94.853,3.0,HARD,11.0
2024,1,SAI,Ferrari,47.0,94.901,3.0,HARD,12.0
2024,1,SAI,Ferrari,48.0,94.981,3.0,HARD,13.0
2024,1,SAI,Ferrari,49.0,95.44,3.0,HARD,14.0
2024,1,SAI,Ferrari,50.0,95.142,3.0,HARD,15.0
2024,1,SAI,Ferrari,51.0,95.282,3.0,HARD,16.0
2024,1,SAI,Ferrari,52.0,95.083,3.0,HARD,17.0
2024,1,SAI,Ferrari,53.0,95.211,3.0,HARD,18.0
2024,1,SAI,Ferrari,54.0,95.309,3.0,HARD,19.0
2024,1,SAI,Ferrari,55.0,95.407,3.0,HARD,20.0
2024,1,SAI,Ferrari,56.0,95.305,3.0,HARD,21.0
2024,1,SAI,Ferrari,57.0,95.327,3.0,HARD,22.0
2024,1,LEC,Ferrari,1.0,98.271,2.0,SOFT,4.0
2024,1,LEC,Ferrari,2.0,96.862,2.0,SOFT,5.0
2024,1,LEC,Ferrari,3.0,98.062,3.0,SOFT,6.0
2024,1,LEC,Ferrari,4.0,97.752,3.0,SOFT,7.0
2024,1,LEC,Ferrari,5.0,98.131,3.0,SOFT,8.0
2024,1,LEC,Ferrari,6.0,97.782,3.0,SOFT,9.0
2024,1,LEC,Ferrari,7.0,98.957,4.0,SOFT,10.0
2024,1,LEC,Ferrari,8.0,98.136,4.0,SOFT,11.0
2024,1,LEC,Ferrari,9.0,97.844,4.0,SOFT,12.0
2024,1,LEC,Ferrari,10.0,97.884,4.0,SOFT,13.0
2024,1,LEC,Ferrari,11.0,101.737,6.0,SOFT,14.0
2024,1,LEC,Ferrari,12.0,117.471,13.0,HARD,1.0
2024,1,LEC,Ferrari,13.0,96.432,9.0,HARD,2.0
2024,1,LEC,Ferrari,14.0,96.756,8.0,HARD,3.0
2024,1,LEC,Ferrari,15.0,96.813,6.0,HARD,4.0
2024,1,LEC,Ferrari,16.0,96.673,4.0,HARD,5.0
2024,1,LEC,Ferrari,17.0,97.302,5.0,HARD,6.0
2024,1,LEC,Ferrari,18.0,97.438,5.0,HARD,7.0
2024,1,LEC,Ferrari,19.0,96.821,5.0,HARD,8.0
2024,1,LEC,Ferrari,20.0,96.794,5.0,HARD,9.0
2024,1,LEC,Ferrari,21.0,96.977,5.0,HARD,10.0
2024,1,LEC,Ferrari,22.0,96.796,5.0,HARD,11.0
2024,1,LEC,Ferrari,23.0,96.987,5.0,HARD,12.0
2024,1,LEC,Ferrari,24.0,96.924,5.0,HARD,13.0
2024,1,LEC,Ferrari,25.0,96.76,5.0,HARD,14.0
2024,1,LEC,Ferrari,26.0,96.81,5.0,HARD,15.0
2024,1,LEC,Ferrari,27.0,96.831,5.0,HARD,16.0
2024,1,LEC,Ferrari,28.0,96.907,5.0,HARD,17.0
2024,1,LEC,Ferrari,29.0,96.963,5.0,HARD,18.0
2024,1,LEC,Ferrari,30.0,97.158,5.0,HARD,19.0
2024,1,LEC,Ferrari,31.0,97.031,4.0,HARD,20.0
2024,1,LEC,Ferrari,32.0,96.941,4.0,HARD,21.0
2024,1,LEC,Ferrari,33.0,96.741,4.0,HARD,22.0
2024,1,LEC,Ferrari,34.0,99.614,4.0,HARD,23.0
2024,1,LEC,Ferrari,35.0,116.166,6.0,HARD,1.0
2024,1,LEC,Ferrari,36.0,94.09,5.0,HARD,2.0
2024,1,LEC,Ferrari,37.0,94.897,5.0,HARD,3.0
2024,1,LEC,Ferrari,38.0,94.783,5.0,HARD,4.0
2024,1,LEC,Ferrari,39.0,95.087,5.0,HARD,5.0
2024,1,LEC,Ferrari,40.0,94.859,5.0,HARD,6.0
2024,1,LEC,Ferrari,41.0,95.028,5.0,HARD,7.0
2024,1,LEC,Ferrari,42.0,94.982,5.0,HARD,8.0
2024,1,LEC,Ferrari,43.0,95.192,5.0,HARD,9.0
2024,1,LEC,Ferrari,44.0,95.051,5.0,HARD,10.0
2024,1,LEC,Ferrari,45.0,95.22,5.0,HARD,11.0
2024,1,LEC,Ferrari,46.0,95.058,4.0,HARD,12.0
2024,1,LEC,Ferrari,47.0,95.057,4.0,HARD,13.0
2024,1,LEC,Ferrari,48.0,95.308,4.0,HARD,14.0
2024,1,LEC,Ferrari,49.0,95.302,4.0,HARD,15.0
2024,1,LEC,Ferrari,50.0,95.383,4.0,HARD,16.0
2024,1,LEC,Ferrari,51.0,95.418,4.0,HARD,17.0
2024,1,LEC,Ferrari,52.0,95.394,4.0,HARD,18.0
2024,1,LEC,Ferrari,53.0,95.48,4.0,HARD,19.0
2024,1,LEC,Ferrari,54.0,95.265,4.0,HARD,20.0
2024,1,LEC,Ferrari,55.0,95.785,4.0,HARD,21.0
2024,1,LEC,Ferrari,56.0,95.924,4.0,HARD,22.0
2024,1,LEC,Ferrari,57.0,96.324,4.0,HARD,23.0
2024,1,RUS,Mercedes,1.0,99.228,3.0,SOFT,4.0
2024,1,RUS,Mercedes,2.0,96.635,3.0,SOFT,5.0
2024,1,RUS,Mercedes,3.0,96.406,2.0,SOFT,6.0
2024,1,RUS,Mercedes,4.0,97.738,2.0,SOFT,7.0
2024,1,RUS,Mercedes,5.0,98.116,2.0,SOFT,8.0
2024,1,RUS,Mercedes,6.0,97.784,2.0,SOFT,9.0
2024,1,RUS,Mercedes,7.0,98.082,2.0,SOFT,10.0
2024,1,RUS,Mercedes,8.0,97.862,2.0,SOFT,11.0
2024,1,RUS,Mercedes,9.0,97.73,2.0,SOFT,12.0
2024,1,RUS,Mercedes,10.0,97.782,2.0,SOFT,13.0
2024,1,RUS,Mercedes,11.0,100.515,4.0,SOFT,14.0
2024,1,RUS,Mercedes,12.0,118.46,11.0,HARD,1.0
2024,1,RUS,Mercedes,13.0,97.167,7.0,HARD,2.0
2024,1,RUS,Mercedes,14.0,97.571,7.0,HARD,3.0
2024,1,RUS,Mercedes,15.0,96.922,4.0,HARD,4.0
2024,1,RUS,Mercedes,16.0,96.683,3.0,HARD,5.0
2024,1,RUS,Mercedes,17.0,96.234,3.0,HARD,6.0
2024,1,RUS,Mercedes,18.0,97.819,4.0,HARD,7.0
2024,1,RUS,Mercedes,19.0,97.233,4.0,HARD,8.0
2024,1,RUS,Mercedes,20.0,96.732,4.0,HARD,9.0
2024,1,RUS,Mercedes,21.0,96.769,4.0,HARD,10.0
2024,1,RUS,Mercedes,22.0,96.992,4.0,HARD,11.0
2024,1,RUS,Mercedes,23.0,96.954,4.0,HARD,12.0
2024,1,RUS,Mercedes,24.0,96.736,4.0,HARD,13.0
2024,1,RUS,Mercedes,25.0,96.928,4.0,HARD,14.0
2024,1,RUS,Mercedes,26.0,96.801,4.0,HARD,15.0
2024,1,RUS,Mercedes,27.0,96.815,4.0,HARD,16.0
2024,1,RUS,Mercedes,28.0,96.911,4.0,HARD,17.0
2024,1,RUS,Mercedes,29.0,97.066,4.0,HARD,18.0
2024,1,RUS,Mercedes,30.0,97.186,4.0,HARD,19.0
2024,1,RUS,Mercedes,31.0,99.405,5.0,HARD,20.0
2024,1,RUS,Mercedes,32.0,117.267,9.0,HARD,1.0
2024,1,RUS,Mercedes,33.0,95.838,9.0,HARD,2.0
2024,1,RUS,Mercedes,34.0,95.241,6.0,HARD,3.0
2024,1,RUS,Mercedes,35.0,95.772,4.0,HARD,4.0
2024,1,RUS,Mercedes,36.0,95.434,4.0,HARD,5.0
2024,1,RUS,Mercedes,37.0,95.481,4.0,HARD,6.0
2024,1,RUS,Mercedes,38.0,95.479,4.0,HARD,7.0
2024,1,RUS,Mercedes,39.0,95.204,4.0,HARD,8.0
2024,1,RUS,Mercedes,40.0,95.065,4.0,HARD,9.0
2024,1,RUS,Mercedes,41.0,95.093,4.0,HARD,10.0
2024,1,RUS,Mercedes,42.0,95.136,4.0,HARD,11.0
2024,1,RUS,Mercedes,43.0,95.193,4.0,HARD,12.0
2024,1,RUS,Mercedes,44.0,95.162,4.0,HARD,13.0
2024,1,RUS,Mercedes,45.0,95.276,4.0,HARD,14.0
2024,1,RUS,Mercedes,46.0,96.657,5.0,HARD,15.0
2024,1,RUS,Mercedes,47.0,95.805,5.0,HARD,16.0
2024,1,RUS,Mercedes,48.0,96.059,5.0,HARD,17.0
2024,1,RUS,Mercedes,49.0,95.954,5.0,HARD,18.0
2024,1,RUS,Mercedes,50.0,96.181,5.0,HARD,19.0
2024,1,RUS,Mercedes,51.0,95.852,5.0,HARD,20.0
2024,1,RUS,Mercedes,52.0,96.186,5.0,HARD,21.0
2024,1,RUS,Mercedes,53.0,95.979,5.0,HARD,22.0
2024,1,RUS,Mercedes,54.0,96.013,5.0,HARD,23.0
2024,1,RUS,Mercedes,55.0,96.151,5.0,HARD,24.0
2024,1,RUS,Mercedes,56.0,96.35,5.0,HARD,25.0
2024,1,RUS,Mercedes,57.0,96.44,5.0,HARD,26.0
2024,1,NOR,McLaren,1.0,102.168,7.0,SOFT,4.0
2024,1,NOR,McLaren,2.0,98.01,7.0,SOFT,5.0
2024,1,NOR,McLaren,3.0,97.787,6.0,SOFT,6.0
2024,1,NOR,McLaren,4.0,97.45,6.0,SOFT,7.0
2024,1,NOR,McLaren,5.0,97.794,6.0,SOFT,8.0
2024,1,NOR,McLaren,6.0,97.896,6.0,SOFT,9.0
2024,1,NOR,McLaren,7.0,97.86,6.0,SOFT,10.0
2024,1,NOR,McLaren,8.0,98.134,6.0,SOFT,11.0
2024,1,NOR,McLaren,9.0,98.064,6.0,SOFT,12.0
2024,1,NOR,McLaren,10.0,97.936,6.0,SOFT,13.0
2024,1,NOR,McLaren,11.0,98.172,5.0,SOFT,14.0
2024,1,NOR,McLaren,12.0,98.082,4.0,SOFT,15.0
2024,1,NOR,McLaren,13.0,100.635,3.0,SOFT,16.0
2024,1,NOR,McLaren,14.0,117.77,9.0,HARD,1.0
2024,1,NOR,McLaren,15.0,96.912,8.0,HARD,2.0
2024,1,NOR,McLaren,16.0,96.565,6.0,HARD,3.0
2024,1,NOR,McLaren,17.0,96.776,6.0,HARD,4.0
2024,1,NOR,McLaren,18.0,96.508,6.0,HARD,5.0
2024,1,NOR,McLaren,19.0,96.416,6.0,HARD,6.0
2024,1,NOR,McLaren,20.0,96.501,6.0,HARD,7.0
2024,1,NOR,McLaren,21.0,96.62,6.0,HARD,8.0
2024,1,NOR,McLaren,22.0,96.668,6.0,HARD,9.0
2024,1,NOR,McLaren,23.0,96.696,6.0,HARD,10.0
2024,1,NOR,McLaren,24.0,96.823,6.0,HARD,11.0
2024,1,NOR,McLaren,25.0,96.73,6.0,HARD,12.0
2024,1,NOR,McLaren,26.0,96.566,6.0,HARD,13.0
2024,1,NOR,McLaren,27.0,96.726,6.0,HARD,14.0
2024,1,NOR,McLaren,28.0,97.018,6.0,HARD,15.0
2024,1,NOR,McLaren,29.0,97.041,6.0,HARD,16.0
2024,1,NOR,McLaren,30.0,96.986,6.0,HARD,17.0
2024,1,NOR,McLaren,31.0,97.083,6.0,HARD,18.0
2024,1,NOR,McLaren,32.0,97.171,5.0,HARD,19.0
2024,1,NOR,McLaren,33.0,99.626,5.0,HARD,20.0
2024,1,NOR,McLaren,34.0,116.898,8.0,HARD,1.0
2024,1,NOR,McLaren,35.0,94.476,7.0,HARD,2.0
2024,1,NOR,McLaren,36.0,95.69,6.0,HARD,3.0
2024,1,NOR,McLaren,37.0,95.067,6.0,HARD,4.0
2024,1,NOR,McLaren,38.0,95.149,6.0,HARD,5.0
2024,1,NOR,McLaren,39.0,94.88,6.0,HARD,6.0
2024,1,NOR,McLaren,40.0,95.276,6.0,HARD,7.0
2024,1,NOR,McLaren,41.0,95.069,6.0,HARD,8.0
2024,1,NOR,McLaren,42.0,95.165,6.0,HARD,9.0
2024,1,NOR,McLaren,43.0,95.295,6.0,HARD,10.0
2024,1,NOR,McLaren,44.0,95.346,6.0,HARD,11.0
2024,1,NOR,McLaren,45.0,95.338,6.0,HARD,12.0
2024,1,NOR,McLaren,46.0,95.371,6.0,HARD,13.0
2024,1,NOR,McLaren,47.0,95.485,6.0,HARD,14.0
2024,1,NOR,McLaren,48.0,95.717,6.0,HARD,15.0
2024,1,NOR,McLaren,49.0,95.674,6.0,HARD,16.0
2024,1,NOR,McLaren,50.0,95.657,6.0,HARD,17.0
2024,1,NOR,McLaren,51.0,96.038,6.0,HARD,18.0
2024,1,NOR,McLaren,52.0,95.922,6.0,HARD,19.0
2024,1,NOR,McLaren,53.0,95.782,6.0,HARD,20.0
2024,1,NOR,McLaren,54.0,95.934,6.0,HARD,21.0
2024,1,NOR,McLaren,55.0,96.223,6.0,HARD,22.0
2024,1,NOR,McLaren,56.0,95.976,6.0,HARD,23.0
2024,1,NOR,McLaren,57.0,96.582,6.0,HARD,24.0
2024,1,HAM,Mercedes,1.0,103.122,9.0,SOFT,4.0
2024,1,HAM,Mercedes,2.0,98.273,9.0,SOFT,5.0
2024,1,HAM,Mercedes,3.0,98.303,9.0,SOFT,6.0
2024,1,HAM,Mercedes,4.0,98.287,9.0,SOFT,7.0
2024,1,HAM,Mercedes,5.0,98.35,9.0,SOFT,8.0
2024,1,HAM,Mercedes,6.0,98.183,9.0,SOFT,9.0
2024,1,HAM,Mercedes,7.0,97.839,9.0,SOFT,10.0
2024,1,HAM,Mercedes,8.0,98.221,9.0,SOFT,11.0
2024,1,HAM,Mercedes,9.0,98.645,9.0,SOFT,12.0
2024,1,HAM,Mercedes,10.0,98.037,8.0,SOFT,13.0
2024,1,HAM,Mercedes,11.0,98.236,8.0,SOFT,14.0
2024,1,HAM,Mercedes,12.0,100.889,7.0,SOFT,15.0
2024,1,HAM,Mercedes,13.0,118.645,12.0,HARD,1.0
2024,1,HAM,Mercedes,14.0,97.178,11.0,HARD,2.0
2024,1,HAM,Mercedes,15.0,97.264,10.0,HARD,3.0
2024,1,HAM,Mercedes,16.0,97.091,8.0,HARD,4.0
2024,1,HAM,Mercedes,17.0,97.111,8.0,HARD,5.0
2024,1,HAM,Mercedes,18.0,96.85,8.0,HARD,6.0
2024,1,HAM,Mercedes,19.0,96.694,8.0,HARD,7.0
2024,1,HAM,Mercedes,20.0,96.264,8.0,HARD,8.0
2024,1,HAM,Mercedes,21.0,96.51,8.0,HARD,9.0
2024,1,HAM,Mercedes,22.0,96.633,8.0,HARD,10.0
2024,1,HAM,Mercedes,23.0,96.717,8.0,HARD,11.0
2024,1,HAM,Mercedes,24.0,96.666,8.0,HARD,12.0
2024,1,HAM,Mercedes,25.0,96.919,8.0,HARD,13.0
2024,1,HAM,Mercedes,26.0,96.714,8.0,HARD,14.0
2024,1,HAM,Mercedes,27.0,97.201,8.0,HARD,15.0
2024,1,HAM,Mercedes,28.0,96.692,8.0,HARD,16.0
2024,1,HAM,Mercedes,29.0,96.786,8.0,HARD,17.0
2024,1,HAM,Mercedes,30.0,97.244,8.0,HARD,18.0
2024,1,HAM,Mercedes,31.0,96.975,8.0,HARD,19.0
2024,1,HAM,Mercedes,32.0,97.325,7.0,HARD,20.0
2024,1,HAM,Mercedes,33.0,99.696,7.0,HARD,21.0
2024,1,HAM,Mercedes,34.0,114.974,9.0,HARD,1.0
2024,1,HAM,Mercedes,35.0,95.489,8.0,HARD,2.0
2024,1,HAM,Mercedes,36.0,95.279,8.0,HARD,3.0
2024,1,HAM,Mercedes,37.0,95.597,8.0,HARD,4.0
2024,1,HAM,Mercedes,38.0,94.966,8.0,HARD,5.0
2024,1,HAM,Mercedes,39.0,94.722,7.0,HARD,6.0
2024,1,HAM,Mercedes,40.0,95.041,7.0,HARD,7.0
2024,1,HAM,Mercedes,41.0,94.94,7.0,HARD,8.0
2024,1,HAM,Mercedes,42.0,94.996,7.0,HARD,9.0
2024,1,HAM,Mercedes,43.0,94.935,7.0,HARD,10.0
2024,1,HAM,Mercedes,44.0,95.169,7.0,HARD,11.0
2024,1,HAM,Mercedes,45.0,95.184,7.0,HARD,12.0
2024,1,HAM,Mercedes,46.0,95.285,7.0,HARD,13.0
2024,1,HAM,Mercedes,47.0,95.226,7.0,HARD,14.0
2024,1,HAM,Mercedes,48.0,96.165,7.0,HARD,15.0
