Year,Race,Driver,Team,LapNumber,LapTime_seconds,Position,TireCompound,TireAge
2025,14,BEA,Haas F1 Team,48.0,89.72,19.0,HARD,18.0
2025,15,VER,Red Bull Racing,1.0,79.68,2.0,SOFT,1.0
2025,15,VER,Red Bull Racing,2.0,76.304,2.0,SOFT,2.0
2025,15,VER,Red Bull Racing,3.0,76.039,2.0,SOFT,3.0
2025,15,VER,Red Bull Racing,4.0,75.816,2.0,SOFT,4.0
2025,15,VER,Red Bull Racing,5.0,75.946,2.0,SOFT,5.0
2025,15,VER,Red Bull Racing,6.0,75.748,2.0,SOFT,6.0
2025,15,VER,Red Bull Racing,7.0,75.648,2.0,SOFT,7.0
2025,15,VER,Red Bull Racing,8.0,75.753,2.0,SOFT,8.0
2025,15,VER,Red Bull Racing,9.0,76.606,3.0,SOFT,9.0
2025,15,VER,Red Bull Racing,10.0,75.8,3.0,SOFT,10.0
2025,15,VER,Red Bull Racing,11.0,75.927,3.0,SOFT,11.0
2025,15,VER,Red Bull Racing,12.0,76.08,3.0,SOFT,12.0
2025,15,VER,Red Bull Racing,13.0,76.131,3.0,SOFT,13.0
2025,15,VER,Red Bull Racing,14.0,76.034,3.0,SOFT,14.0
2025,15,VER,Red Bull Racing,15.0,76.41,3.0,SOFT,15.0
2025,15,VER,Red Bull Racing,16.0,76.197,3.0,SOFT,16.0
2025,15,VER,Red Bull Racing,17.0,76.197,3.0,SOFT,17.0
2025,15,VER,Red Bull Racing,18.0,76.156,3.0,SOFT,18.0
2025,15,VER,Red Bull Racing,19.0,76.435,3.0,SOFT,19.0
2025,15,VER,Red Bull Racing,20.0,76.71,3.0,SOFT,20.0
2025,15,VER,Red Bull Racing,21.0,76.706,3.0,SOFT,21.0
2025,15,VER,Red Bull Racing,22.0,76.398,3.0,SOFT,22.0
2025,15,VER,Red Bull Racing,23.0,90.929,3.0,SOFT,23.0
2025,15,VER,Red Bull Racing,24.0,118.503,3.0,MEDIUM,1.0
2025,15,VER,Red Bull Racing,25.0,109.893,3.0,MEDIUM,2.0
2025,15,VER,Red Bull Racing,26.0,117.458,3.0,MEDIUM,3.0
2025,15,VER,Red Bull Racing,27.0,75.615,3.0,MEDIUM,4.0
2025,15,VER,Red Bull Racing,28.0,75.247,3.0,MEDIUM,5.0
2025,15,VER,Red Bull Racing,29.0,75.332,3.0,MEDIUM,6.0
2025,15,VER,Red Bull Racing,30.0,75.329,3.0,MEDIUM,7.0
2025,15,VER,Red Bull Racing,31.0,84.218,3.0,MEDIUM,8.0
2025,15,VER,Red Bull Racing,32.0,89.332,3.0,MEDIUM,9.0
2025,15,VER,Red Bull Racing,33.0,75.029,3.0,MEDIUM,10.0
2025,15,VER,Red Bull Racing,34.0,74.916,3.0,MEDIUM,11.0
2025,15,VER,Red Bull Racing,35.0,74.921,3.0,MEDIUM,12.0
2025,15,VER,Red Bull Racing,36.0,74.932,3.0,MEDIUM,13.0
2025,15,VER,Red Bull Racing,37.0,74.746,3.0,MEDIUM,14.0
2025,15,VER,Red Bull Racing,38.0,74.839,3.0,MEDIUM,15.0
2025,15,VER,Red Bull Racing,39.0,74.759,3.0,MEDIUM,16.0
2025,15,VER,Red Bull Racing,40.0,74.82,3.0,MEDIUM,17.0
2025,15,VER,Red Bull Racing,41.0,74.993,3.0,MEDIUM,18.0
2025,15,VER,Red Bull Racing,42.0,75.044,3.0,MEDIUM,19.0
2025,15,VER,Red Bull Racing,43.0,74.944,3.0,MEDIUM,20.0
2025,15,VER,Red Bull Racing,44.0,74.912,3.0,MEDIUM,21.0
2025,15,VER,Red Bull Racing,45.0,74.839,3.0,MEDIUM,22.0
2025,15,VER,Red Bull Racing,46.0,74.741,3.0,MEDIUM,23.0
2025,15,VER,Red Bull Racing,47.0,74.937,3.0,MEDIUM,24.0
2025,15,VER,Red Bull Racing,48.0,74.872,3.0,MEDIUM,25.0
2025,15,VER,Red Bull Racing,49.0,74.872,3.0,MEDIUM,26.0
2025,15,VER,Red Bull Racing,50.0,75.109,3.0,MEDIUM,27.0
2025,15,VER,Red Bull Racing,51.0,74.915,3.0,MEDIUM,28.0
2025,15,VER,Red Bull Racing,52.0,74.932,3.0,MEDIUM,29.0
2025,15,VER,Red Bull Racing,53.0,87.371,3.0,MEDIUM,30.0
2025,15,VER,Red Bull Racing,54.0,118.599,3.0,SOFT,4.0
2025,15,VER,Red Bull Racing,55.0,125.83,3.0,SOFT,5.0
2025,15,VER,Red Bull Racing,56.0,123.574,3.0,SOFT,6.0
2025,15,VER,Red Bull Racing,57.0,114.244,3.0,SOFT,7.0
2025,15,VER,Red Bull Racing,58.0,74.516,3.0,SOFT,8.0
2025,15,VER,Red Bull Racing,59.0,73.539,3.0,SOFT,9.0
2025,15,VER,Red Bull Racing,60.0,73.445,3.0,SOFT,10.0
2025,15,VER,Red Bull Racing,61.0,73.437,3.0,SOFT,11.0
2025,15,VER,Red Bull Racing,62.0,73.206,3.0,SOFT,12.0
2025,15,VER,Red Bull Racing,63.0,73.248,3.0,SOFT,13.0
2025,15,VER,Red Bull Racing,64.0,73.298,3.0,SOFT,14.0
2025,15,VER,Red Bull Racing,65.0,85.241,2.0,SOFT,15.0
2025,15,VER,Red Bull Racing,66.0,115.387,2.0,SOFT,16.0
2025,15,VER,Red Bull Racing,67.0,122.527,2.0,SOFT,17.0
2025,15,VER,Red Bull Racing,68.0,122.461,2.0,SOFT,18.0
2025,15,VER,Red Bull Racing,69.0,73.231,2.0,SOFT,19.0
2025,15,VER,Red Bull Racing,70.0,72.921,2.0,SOFT,20.0
2025,15,VER,Red Bull Racing,71.0,73.019,2.0,SOFT,21.0
2025,15,VER,Red Bull Racing,72.0,73.377,2.0,SOFT,22.0
2025,15,GAS,Alpine,1.0,86.382,14.0,MEDIUM,1.0
2025,15,GAS,Alpine,2.0,77.59,14.0,MEDIUM,2.0
2025,15,GAS,Alpine,3.0,76.704,14.0,MEDIUM,3.0
2025,15,GAS,Alpine,4.0,77.528,14.0,MEDIUM,4.0
2025,15,GAS,Alpine,5.0,77.542,15.0,MEDIUM,5.0
2025,15,GAS,Alpine,6.0,76.69,15.0,MEDIUM,6.0
2025,15,GAS,Alpine,7.0,76.734,15.0,MEDIUM,7.0
2025,15,GAS,Alpine,8.0,76.766,15.0,MEDIUM,8.0
2025,15,GAS,Alpine,9.0,76.843,15.0,MEDIUM,9.0
2025,15,GAS,Alpine,10.0,77.026,15.0,MEDIUM,10.0
2025,15,GAS,Alpine,11.0,77.012,15.0,MEDIUM,11.0
2025,15,GAS,Alpine,12.0,76.931,15.0,MEDIUM,12.0
2025,15,GAS,Alpine,13.0,76.775,15.0,MEDIUM,13.0
2025,15,GAS,Alpine,14.0,77.317,15.0,MEDIUM,14.0
2025,15,GAS,Alpine,15.0,77.013,15.0,MEDIUM,15.0
2025,15,GAS,Alpine,16.0,77.252,14.0,MEDIUM,16.0
2025,15,GAS,Alpine,17.0,77.243,14.0,MEDIUM,17.0
2025,15,GAS,Alpine,18.0,76.779,13.0,MEDIUM,18.0
2025,15,GAS,Alpine,19.0,77.483,13.0,MEDIUM,19.0
2025,15,GAS,Alpine,20.0,77.573,12.0,MEDIUM,20.0
2025,15,GAS,Alpine,21.0,77.262,12.0,MEDIUM,21.0
2025,15,GAS,Alpine,22.0,76.811,12.0,MEDIUM,22.0
2025,15,GAS,Alpine,23.0,101.559,11.0,MEDIUM,23.0
2025,15,GAS,Alpine,24.0,120.288,16.0,HARD,1.0
2025,15,GAS,Alpine,25.0,91.432,16.0,HARD,2.0
2025,15,GAS,Alpine,26.0,103.222,16.0,HARD,3.0
2025,15,GAS,Alpine,27.0,78.387,14.0,HARD,4.0
2025,15,GAS,Alpine,28.0,76.326,14.0,HARD,5.0
2025,15,GAS,Alpine,29.0,76.423,14.0,HARD,6.0
2025,15,GAS,Alpine,30.0,76.385,14.0,HARD,7.0
2025,15,GAS,Alpine,31.0,90.759,14.0,HARD,8.0
2025,15,GAS,Alpine,32.0,84.765,14.0,HARD,9.0
2025,15,GAS,Alpine,33.0,76.253,14.0,HARD,10.0
2025,15,GAS,Alpine,34.0,75.926,14.0,HARD,11.0
2025,15,GAS,Alpine,35.0,75.911,14.0,HARD,12.0
2025,15,GAS,Alpine,36.0,75.8,14.0,HARD,13.0
2025,15,GAS,Alpine,37.0,76.061,14.0,HARD,14.0
2025,15,GAS,Alpine,38.0,76.263,14.0,HARD,15.0
2025,15,GAS,Alpine,39.0,76.326,14.0,HARD,16.0
2025,15,GAS,Alpine,40.0,76.38,13.0,HARD,17.0
2025,15,GAS,Alpine,41.0,76.031,13.0,HARD,18.0
2025,15,GAS,Alpine,42.0,76.424,13.0,HARD,19.0
2025,15,GAS,Alpine,43.0,76.536,13.0,HARD,20.0
2025,15,GAS,Alpine,44.0,76.416,13.0,HARD,21.0
2025,15,GAS,Alpine,45.0,76.556,13.0,HARD,22.0
2025,15,GAS,Alpine,46.0,76.351,13.0,HARD,23.0
2025,15,GAS,Alpine,47.0,76.554,13.0,HARD,24.0
2025,15,GAS,Alpine,48.0,76.603,13.0,HARD,25.0
2025,15,GAS,Alpine,49.0,76.511,13.0,HARD,26.0
2025,15,GAS,Alpine,50.0,76.816,13.0,HARD,27.0
2025,15,GAS,Alpine,51.0,76.871,13.0,HARD,28.0
2025,15,GAS,Alpine,52.0,76.982,12.0,HARD,29.0
2025,15,GAS,Alpine,53.0,102.521,9.0,HARD,30.0
2025,15,GAS,Alpine,54.0,103.421,8.0,HARD,31.0
2025,15,GAS,Alpine,55.0,93.942,8.0,HARD,32.0
2025,15,GAS,Alpine,56.0,117.982,8.0,HARD,33.0
2025,15,GAS,Alpine,57.0,110.528,8.0,HARD,34.0
2025,15,GAS,Alpine,58.0,76.732,8.0,HARD,35.0
2025,15,GAS,Alpine,59.0,75.248,8.0,HARD,36.0
2025,15,GAS,Alpine,60.0,75.403,8.0,HARD,37.0
2025,15,GAS,Alpine,61.0,75.718,8.0,HARD,38.0
2025,15,GAS,Alpine,62.0,75.91,8.0,HARD,39.0
2025,15,GAS,Alpine,63.0,76.426,10.0,HARD,40.0
2025,15,GAS,Alpine,64.0,76.35,10.0,HARD,41.0
2025,15,GAS,Alpine,65.0,94.192,10.0,HARD,42.0
2025,15,GAS,Alpine,66.0,103.566,10.0,HARD,43.0
2025,15,GAS,Alpine,67.0,116.518,10.0,HARD,44.0
2025,15,GAS,Alpine,68.0,115.323,10.0,HARD,45.0
2025,15,GAS,Alpine,69.0,77.528,11.0,HARD,46.0
2025,15,GAS,Alpine,70.0,77.748,12.0,HARD,47.0
2025,15,GAS,Alpine,71.0,78.57,16.0,HARD,48.0
2025,15,GAS,Alpine,72.0,77.479,17.0,HARD,49.0
2025,15,ANT,Mercedes,1.0,85.462,12.0,MEDIUM,1.0
2025,15,ANT,Mercedes,2.0,77.453,12.0,MEDIUM,2.0
2025,15,ANT,Mercedes,3.0,76.637,12.0,MEDIUM,3.0
2025,15,ANT,Mercedes,4.0,77.032,12.0,MEDIUM,4.0
2025,15,ANT,Mercedes,5.0,77.06,12.0,MEDIUM,5.0
2025,15,ANT,Mercedes,6.0,76.671,12.0,MEDIUM,6.0
2025,15,ANT,Mercedes,7.0,76.701,12.0,MEDIUM,7.0
2025,15,ANT,Mercedes,8.0,76.739,12.0,MEDIUM,8.0
2025,15,ANT,Mercedes,9.0,76.651,12.0,MEDIUM,9.0
2025,15,ANT,Mercedes,10.0,76.693,12.0,MEDIUM,10.0
2025,15,ANT,Mercedes,11.0,76.993,12.0,MEDIUM,11.0
2025,15,ANT,Mercedes,12.0,76.887,12.0,MEDIUM,12.0
2025,15,ANT,Mercedes,13.0,76.828,12.0,MEDIUM,13.0
2025,15,ANT,Mercedes,14.0,77.101,12.0,MEDIUM,14.0
2025,15,ANT,Mercedes,15.0,76.983,12.0,MEDIUM,15.0
2025,15,ANT,Mercedes,16.0,77.224,12.0,MEDIUM,16.0
2025,15,ANT,Mercedes,17.0,76.97,12.0,MEDIUM,17.0
2025,15,ANT,Mercedes,18.0,77.037,12.0,MEDIUM,18.0
2025,15,ANT,Mercedes,19.0,77.489,11.0,MEDIUM,19.0
2025,15,ANT,Mercedes,20.0,76.641,11.0,MEDIUM,20.0
2025,15,ANT,Mercedes,21.0,76.683,11.0,MEDIUM,21.0
2025,15,ANT,Mercedes,22.0,76.236,11.0,MEDIUM,22.0
2025,15,ANT,Mercedes,23.0,100.206,10.0,MEDIUM,23.0
2025,15,ANT,Mercedes,24.0,117.057,11.0,HARD,1.0
2025,15,ANT,Mercedes,25.0,91.241,11.0,HARD,2.0
2025,15,ANT,Mercedes,26.0,110.183,11.0,HARD,3.0
2025,15,ANT,Mercedes,27.0,77.283,8.0,HARD,4.0
2025,15,ANT,Mercedes,28.0,74.965,8.0,HARD,5.0
2025,15,ANT,Mercedes,29.0,75.413,8.0,HARD,6.0
2025,15,ANT,Mercedes,30.0,75.011,8.0,HARD,7.0
2025,15,ANT,Mercedes,31.0,88.013,8.0,HARD,8.0
2025,15,ANT,Mercedes,32.0,85.993,8.0,HARD,9.0
2025,15,ANT,Mercedes,33.0,75.002,8.0,HARD,10.0
2025,15,ANT,Mercedes,34.0,75.148,7.0,HARD,11.0
2025,15,ANT,Mercedes,35.0,75.171,7.0,HARD,12.0
2025,15,ANT,Mercedes,36.0,75.207,7.0,HARD,13.0
2025,15,ANT,Mercedes,37.0,75.338,7.0,HARD,14.0
2025,15,ANT,Mercedes,38.0,75.232,7.0,HARD,15.0
2025,15,ANT,Mercedes,39.0,75.287,7.0,HARD,16.0
2025,15,ANT,Mercedes,40.0,75.073,7.0,HARD,17.0
2025,15,ANT,Mercedes,41.0,74.946,6.0,HARD,18.0
2025,15,ANT,Mercedes,42.0,74.692,6.0,HARD,19.0
2025,15,ANT,Mercedes,43.0,74.791,6.0,HARD,20.0
2025,15,ANT,Mercedes,44.0,75.068,6.0,HARD,21.0
2025,15,ANT,Mercedes,45.0,74.991,6.0,HARD,22.0
2025,15,ANT,Mercedes,46.0,74.885,6.0,HARD,23.0
2025,15,ANT,Mercedes,47.0,75.014,6.0,HARD,24.0
2025,15,ANT,Mercedes,48.0,74.867,6.0,HARD,25.0
2025,15,ANT,Mercedes,49.0,75.053,6.0,HARD,26.0
2025,15,ANT,Mercedes,50.0,75.123,6.0,HARD,27.0
2025,15,ANT,Mercedes,51.0,77.187,6.0,HARD,28.0
2025,15,ANT,Mercedes,52.0,89.067,8.0,SOFT,1.0
2025,15,ANT,Mercedes,53.0,105.159,7.0,SOFT,2.0
2025,15,ANT,Mercedes,54.0,118.475,7.0,SOFT,4.0
2025,15,ANT,Mercedes,55.0,89.701,7.0,SOFT,5.0
2025,15,ANT,Mercedes,56.0,123.041,7.0,SOFT,6.0
2025,15,ANT,Mercedes,57.0,110.857,7.0,SOFT,7.0
2025,15,ANT,Mercedes,58.0,75.653,7.0,SOFT,8.0
2025,15,ANT,Mercedes,59.0,74.221,7.0,SOFT,9.0
2025,15,ANT,Mercedes,60.0,73.772,7.0,SOFT,10.0
2025,15,ANT,Mercedes,61.0,73.963,7.0,SOFT,11.0
2025,15,ANT,Mercedes,62.0,73.916,7.0,SOFT,12.0
2025,15,ANT,Mercedes,63.0,74.222,7.0,SOFT,13.0
2025,15,ANT,Mercedes,64.0,73.509,7.0,SOFT,14.0
2025,15,ANT,Mercedes,65.0,88.515,6.0,SOFT,15.0
2025,15,ANT,Mercedes,66.0,110.171,6.0,SOFT,16.0
2025,15,ANT,Mercedes,67.0,121.968,6.0,SOFT,17.0
2025,15,ANT,Mercedes,68.0,120.278,6.0,SOFT,18.0
2025,15,ANT,Mercedes,69.0,74.89,6.0,SOFT,19.0
2025,15,ANT,Mercedes,70.0,73.48,6.0,SOFT,20.0
2025,15,ANT,Mercedes,71.0,73.94,6.0,SOFT,21.0
2025,15,ANT,Mercedes,72.0,74.469,6.0,SOFT,22.0
2025,15,ALO,Aston Martin,1.0,85.933,13.0,MEDIUM,1.0
2025,15,ALO,Aston Martin,2.0,77.305,13.0,MEDIUM,2.0
2025,15,ALO,Aston Martin,3.0,76.875,13.0,MEDIUM,3.0
2025,15,ALO,Aston Martin,4.0,77.125,13.0,MEDIUM,4.0
2025,15,ALO,Aston Martin,5.0,77.019,13.0,MEDIUM,5.0
2025,15,ALO,Aston Martin,6.0,76.748,13.0,MEDIUM,6.0
2025,15,ALO,Aston Martin,7.0,76.789,13.0,MEDIUM,7.0
2025,15,ALO,Aston Martin,8.0,76.726,13.0,MEDIUM,8.0
2025,15,ALO,Aston Martin,9.0,76.733,13.0,MEDIUM,9.0
2025,15,ALO,Aston Martin,10.0,76.843,13.0,MEDIUM,10.0
2025,15,ALO,Aston Martin,11.0,76.794,13.0,MEDIUM,11.0
2025,15,ALO,Aston Martin,12.0,76.748,13.0,MEDIUM,12.0
2025,15,ALO,Aston Martin,13.0,77.056,13.0,MEDIUM,13.0
2025,15,ALO,Aston Martin,14.0,77.013,13.0,MEDIUM,14.0
2025,15,ALO,Aston Martin,15.0,76.838,13.0,MEDIUM,15.0
2025,15,ALO,Aston Martin,16.0,77.318,13.0,MEDIUM,16.0
2025,15,ALO,Aston Martin,17.0,77.024,13.0,MEDIUM,17.0
2025,15,ALO,Aston Martin,18.0,79.636,14.0,MEDIUM,18.0
2025,15,ALO,Aston Martin,19.0,90.437,20.0,HARD,1.0
2025,15,ALO,Aston Martin,20.0,75.053,17.0,HARD,2.0
2025,15,ALO,Aston Martin,21.0,75.58,17.0,HARD,3.0
2025,15,ALO,Aston Martin,22.0,75.727,16.0,HARD,4.0
2025,15,ALO,Aston Martin,23.0,101.855,15.0,HARD,5.0
2025,15,ALO,Aston Martin,24.0,106.027,14.0,HARD,6.0
2025,15,ALO,Aston Martin,25.0,92.292,14.0,HARD,7.0
2025,15,ALO,Aston Martin,26.0,107.073,14.0,HARD,8.0
2025,15,ALO,Aston Martin,27.0,79.151,13.0,HARD,9.0
2025,15,ALO,Aston Martin,28.0,76.174,13.0,HARD,10.0
2025,15,ALO,Aston Martin,29.0,76.247,13.0,HARD,11.0
2025,15,ALO,Aston Martin,30.0,76.5,13.0,HARD,12.0
2025,15,ALO,Aston Martin,31.0,90.282,13.0,HARD,13.0
2025,15,ALO,Aston Martin,32.0,85.344,13.0,HARD,14.0
2025,15,ALO,Aston Martin,33.0,76.019,13.0,HARD,15.0
2025,15,ALO,Aston Martin,34.0,75.918,13.0,HARD,16.0
2025,15,ALO,Aston Martin,35.0,75.731,13.0,HARD,17.0
2025,15,ALO,Aston Martin,36.0,75.988,13.0,HARD,18.0
2025,15,ALO,Aston Martin,37.0,76.245,13.0,HARD,19.0
2025,15,ALO,Aston Martin,38.0,76.162,13.0,HARD,20.0
2025,15,ALO,Aston Martin,39.0,76.2,13.0,HARD,21.0
2025,15,ALO,Aston Martin,40.0,79.102,16.0,HARD,22.0
2025,15,ALO,Aston Martin,41.0,89.306,17.0,HARD,1.0
2025,15,ALO,Aston Martin,42.0,73.719,17.0,HARD,2.0
2025,15,ALO,Aston Martin,43.0,74.261,17.0,HARD,3.0
2025,15,ALO,Aston Martin,44.0,74.344,17.0,HARD,4.0
2025,15,ALO,Aston Martin,45.0,74.588,17.0,HARD,5.0
2025,15,ALO,Aston Martin,46.0,74.913,17.0,HARD,6.0
2025,15,ALO,Aston Martin,47.0,74.807,17.0,HARD,7.0
2025,15,ALO,Aston Martin,48.0,76.083,17.0,HARD,8.0
2025,15,ALO,Aston Martin,49.0,76.157,17.0,HARD,9.0
2025,15,ALO,Aston Martin,50.0,76.48,16.0,HARD,10.0
2025,15,ALO,Aston Martin,51.0,76.189,15.0,HARD,11.0
2025,15,ALO,Aston Martin,52.0,76.534,14.0,HARD,12.0
2025,15,ALO,Aston Martin,53.0,102.591,11.0,HARD,13.0
2025,15,ALO,Aston Martin,54.0,103.52,9.0,HARD,14.0
2025,15,ALO,Aston Martin,55.0,94.86,9.0,HARD,15.0
2025,15,ALO,Aston Martin,56.0,117.711,9.0,HARD,16.0
2025,15,ALO,Aston Martin,57.0,109.3,9.0,HARD,17.0
2025,15,ALO,Aston Martin,58.0,76.892,9.0,HARD,18.0
2025,15,ALO,Aston Martin,59.0,75.196,9.0,HARD,19.0
2025,15,ALO,Aston Martin,60.0,75.948,10.0,HARD,20.0
2025,15,ALO,Aston Martin,61.0,75.645,10.0,HARD,21.0
2025,15,ALO,Aston Martin,62.0,76.274,11.0,HARD,22.0
2025,15,ALO,Aston Martin,63.0,75.89,11.0,HARD,23.0
2025,15,ALO,Aston Martin,64.0,75.783,11.0,HARD,24.0
2025,15,ALO,Aston Martin,65.0,92.859,9.0,HARD,25.0
2025,15,ALO,Aston Martin,66.0,103.827,9.0,HARD,26.0
2025,15,ALO,Aston Martin,67.0,116.72,9.0,HARD,27.0
2025,15,ALO,Aston Martin,68.0,115.284,9.0,HARD,28.0
2025,15,ALO,Aston Martin,69.0,76.213,9.0,HARD,29.0
2025,15,ALO,Aston Martin,70.0,74.351,9.0,HARD,30.0
2025,15,ALO,Aston Martin,71.0,74.916,9.0,HARD,31.0
2025,15,ALO,Aston Martin,72.0,74.767,9.0,HARD,32.0
2025,15,LEC,Ferrari,1.0,81.699,5.0,MEDIUM,1.0
2025,15,LEC,Ferrari,2.0,77.076,5.0,MEDIUM,2.0
2025,15,LEC,Ferrari,3.0,76.295,5.0,MEDIUM,3.0
2025,15,LEC,Ferrari,4.0,76.342,5.0,MEDIUM,4.0
2025,15,LEC,Ferrari,5.0,76.038,5.0,MEDIUM,5.0
2025,15,LEC,Ferrari,6.0,75.869,5.0,MEDIUM,6.0
2025,15,LEC,Ferrari,7.0,75.362,5.0,MEDIUM,7.0
2025,15,LEC,Ferrari,8.0,75.784,5.0,MEDIUM,8.0
2025,15,LEC,Ferrari,9.0,75.97,5.0,MEDIUM,9.0
2025,15,LEC,Ferrari,10.0,75.546,5.0,MEDIUM,10.0
2025,15,LEC,Ferrari,11.0,75.772,5.0,MEDIUM,11.0
2025,15,LEC,Ferrari,12.0,76.15,5.0,MEDIUM,12.0
2025,15,LEC,Ferrari,13.0,76.175,5.0,MEDIUM,13.0
2025,15,LEC,Ferrari,14.0,76.208,5.0,MEDIUM,14.0
2025,15,LEC,Ferrari,15.0,76.533,5.0,MEDIUM,15.0
2025,15,LEC,Ferrari,16.0,76.742,5.0,MEDIUM,16.0
2025,15,LEC,Ferrari,17.0,76.589,5.0,MEDIUM,17.0
2025,15,LEC,Ferrari,18.0,76.265,5.0,MEDIUM,18.0
2025,15,LEC,Ferrari,19.0,76.18,5.0,MEDIUM,19.0
2025,15,LEC,Ferrari,20.0,76.611,5.0,MEDIUM,20.0
2025,15,LEC,Ferrari,21.0,76.487,5.0,MEDIUM,21.0
2025,15,LEC,Ferrari,22.0,79.33,6.0,MEDIUM,22.0
2025,15,LEC,Ferrari,23.0,112.776,9.0,HARD,2.0
2025,15,LEC,Ferrari,24.0,105.347,6.0,HARD,3.0
2025,15,LEC,Ferrari,25.0,98.264,6.0,HARD,4.0
2025,15,LEC,Ferrari,26.0,115.308,6.0,HARD,5.0
2025,15,LEC,Ferrari,27.0,76.399,6.0,HARD,6.0
2025,15,LEC,Ferrari,28.0,75.675,6.0,HARD,7.0
2025,15,LEC,Ferrari,29.0,75.433,6.0,HARD,8.0
2025,15,LEC,Ferrari,30.0,74.953,6.0,HARD,9.0
2025,15,LEC,Ferrari,31.0,87.067,6.0,HARD,10.0
2025,15,LEC,Ferrari,32.0,86.822,5.0,HARD,11.0
2025,15,LEC,Ferrari,33.0,74.557,5.0,HARD,12.0
2025,15,LEC,Ferrari,34.0,74.633,5.0,HARD,13.0
2025,15,LEC,Ferrari,35.0,74.879,5.0,HARD,14.0
2025,15,LEC,Ferrari,36.0,74.91,5.0,HARD,15.0
2025,15,LEC,Ferrari,37.0,75.235,5.0,HARD,16.0
2025,15,LEC,Ferrari,38.0,75.107,5.0,HARD,17.0
2025,15,LEC,Ferrari,39.0,75.03,5.0,HARD,18.0
2025,15,LEC,Ferrari,40.0,75.179,5.0,HARD,19.0
2025,15,LEC,Ferrari,41.0,75.434,5.0,HARD,20.0
2025,15,LEC,Ferrari,42.0,75.268,5.0,HARD,21.0
2025,15,LEC,Ferrari,43.0,74.982,5.0,HARD,22.0
2025,15,LEC,Ferrari,44.0,75.145,5.0,HARD,23.0
2025,15,LEC,Ferrari,45.0,75.071,5.0,HARD,24.0
2025,15,LEC,Ferrari,46.0,75.063,5.0,HARD,25.0
2025,15,LEC,Ferrari,47.0,75.076,5.0,HARD,26.0
2025,15,LEC,Ferrari,48.0,75.216,5.0,HARD,27.0
2025,15,LEC,Ferrari,49.0,75.362,5.0,HARD,28.0
2025,15,LEC,Ferrari,50.0,75.035,5.0,HARD,29.0
2025,15,LEC,Ferrari,51.0,75.11,5.0,HARD,30.0
2025,15,LEC,Ferrari,52.0,77.659,5.0,HARD,31.0
2025,15,STR,Aston Martin,1.0,88.275,19.0,MEDIUM,1.0
2025,15,STR,Aston Martin,2.0,77.82,19.0,MEDIUM,2.0
2025,15,STR,Aston Martin,3.0,77.336,18.0,MEDIUM,3.0
2025,15,STR,Aston Martin,4.0,76.491,18.0,MEDIUM,4.0
2025,15,STR,Aston Martin,5.0,77.4,18.0,MEDIUM,5.0
2025,15,STR,Aston Martin,6.0,76.934,18.0,MEDIUM,6.0
2025,15,STR,Aston Martin,7.0,77.08,18.0,MEDIUM,7.0
2025,15,STR,Aston Martin,8.0,79.763,20.0,MEDIUM,8.0
2025,15,STR,Aston Martin,9.0,91.542,20.0,HARD,1.0
2025,15,STR,Aston Martin,10.0,75.242,20.0,HARD,2.0
2025,15,STR,Aston Martin,11.0,75.716,20.0,HARD,3.0
2025,15,STR,Aston Martin,12.0,75.88,20.0,HARD,4.0
2025,15,STR,Aston Martin,13.0,75.468,20.0,HARD,5.0
2025,15,STR,Aston Martin,14.0,75.652,20.0,HARD,6.0
2025,15,STR,Aston Martin,15.0,75.952,20.0,HARD,7.0
2025,15,STR,Aston Martin,16.0,76.201,20.0,HARD,8.0
2025,15,STR,Aston Martin,17.0,76.154,20.0,HARD,9.0
2025,15,STR,Aston Martin,18.0,76.314,20.0,HARD,10.0
2025,15,STR,Aston Martin,19.0,76.45,19.0,HARD,11.0
2025,15,STR,Aston Martin,20.0,77.321,16.0,HARD,12.0
2025,15,STR,Aston Martin,21.0,76.803,16.0,HARD,13.0
2025,15,STR,Aston Martin,22.0,76.693,15.0,HARD,14.0
2025,15,STR,Aston Martin,23.0,101.078,13.0,HARD,15.0
2025,15,STR,Aston Martin,24.0,105.343,12.0,HARD,16.0
2025,15,STR,Aston Martin,25.0,91.088,12.0,HARD,17.0
2025,15,STR,Aston Martin,26.0,109.794,12.0,HARD,18.0
2025,15,STR,Aston Martin,27.0,77.992,10.0,HARD,19.0
2025,15,STR,Aston Martin,28.0,76.244,10.0,HARD,20.0
2025,15,STR,Aston Martin,29.0,75.911,9.0,HARD,21.0
2025,15,STR,Aston Martin,30.0,76.012,9.0,HARD,22.0
2025,15,STR,Aston Martin,31.0,88.625,9.0,HARD,23.0
2025,15,STR,Aston Martin,32.0,86.185,9.0,HARD,24.0
2025,15,STR,Aston Martin,33.0,75.767,9.0,HARD,25.0
2025,15,STR,Aston Martin,34.0,75.763,9.0,HARD,26.0
2025,15,STR,Aston Martin,35.0,75.867,9.0,HARD,27.0
2025,15,STR,Aston Martin,36.0,75.971,9.0,HARD,28.0
2025,15,STR,Aston Martin,37.0,76.034,9.0,HARD,29.0
2025,15,STR,Aston Martin,38.0,76.069,9.0,HARD,30.0
2025,15,STR,Aston Martin,39.0,76.159,9.0,HARD,31.0
2025,15,STR,Aston Martin,40.0,76.223,9.0,HARD,32.0
2025,15,STR,Aston Martin,41.0,76.089,9.0,HARD,33.0
